,PC1,PC2
A104F82NVOJ03M,0.0,0.0
A104F83PVACKQF,0.0,0.0
A104F9EOZD0VJP,0.0,0.0
A104FAZIXSD0U9,0.0,0.0
A104FD4ZOKTSOP,0.0,0.0
A104FIKJTC7PGB,0.0,0.0
A104FKO0YYOUT9,0.0,0.0
A104FLKIMW5MRP,0.0,0.0
A104FM2A9M1G4R,0.0,0.0
A104FMOV5TRSSY,0.0,0.0
A104FN17Q56RXE,0.0,0.0
A104FO42AXFXN7,0.0,0.0
A104FRJZPGYM26,0.0,0.0
A104FSHK7LH238,0.0,0.0
A104FUCN2LHSV3,0.0,0.0
A104FYTZ6RGAJR,0.0,0.0
A104FYY8I98GAR,0.0,0.0
A104G0VYXHUGEA,0.0,0.0
A104G2V2B974P7,0.0,0.0
A104G3GBOBV36M,0.0,0.0
A104G3MTN1F8LV,0.0,0.0
A104G3XI17YNME,0.0,0.0
A104G4NLBF3HY3,0.0,0.0
A104G7PK4G4EB8,0.0,0.0
A104G82PN6TMFN,0.0,0.0
A104GAUEHY3Q4K,0.0,0.0
A104GBYZW89WKF,0.0,0.0
A104GFIKELR9GS,0.0,0.0
A104GHF8XVU7G7,0.0,0.0
A104GIVWQ96ZOG,0.0,0.0
A104GIZHPKM0FJ,0.0,0.0
A104GMHXTNSOQK,0.0,0.0
A104GNTCQ2KQOX,0.0,0.0
A104GOLIEAZTT2,0.0,0.0
A104GP1851B2SE,0.0,0.0
A104GSJ8HMNSK2,0.0,0.0
A104GVB6GRB15H,0.0,0.0
A104H6ANOEFKG9,0.0,0.0
A104H6CK8Z79NH,0.0,0.0
A104H6PSRUV4K6,0.0,0.0
A104H7YG0JQZBX,0.0,0.0
A104H8PLNTV5DC,0.0,0.0
A104H987HKKKJ7,0.0,0.0
A104HAKRGWSJAM,0.0,0.0
A104HAYV2GLGK,0.0,0.0
A104HBDNHVTUSH,0.0,0.0
A104HBO935ID1F,0.0,0.0
A104HH1FZSNGLQ,0.0,0.0
A104HHVVMF2GR,0.0,0.0
A104HJNZLQ5JC1,0.0,0.0
A104HN0KL4CPZL,0.0,0.0
A104HN1RESENJ8,0.0,0.0
A104HNLFCSAAC5,0.0,0.0
A104HO9Z32BSV5,0.0,0.0
A104HSE3A99HDH,0.0,0.0
A104HT61FYJDNO,-0.6063614,-0.0027745473
A104HTNJ1AZ6H,0.0,0.0
A104I1DVV0BX1K,0.0,0.0
A104I5H0Z9G2K3,0.0,0.0
A104I5Q7E9OBK8,0.0,0.0
A104I7UJI0MUA1,0.0,0.0
A104I8GSX4XO1O,0.0,0.0
A104IAN1E2MR3U,0.0,0.0
A104ICHR265IF4,0.0,0.0
A104IDA5ZI6PT6,0.0,0.0
A104IFTGUIZTB0,0.0,0.0
A104IJAVEQ37I2,0.0,0.0
A104IKCDPNBEK,0.0,0.0
A104IMUK4AWVFL,0.0,0.0
A104INUO5OAORD,0.0,0.0
A104IO1KY2XVTW,0.0,0.0
A104IPCVGBZSGG,0.0,0.0
A104IUSSZ1JYVS,0.0,0.0
A104IWZQRW2QZQ,0.0,0.0
A104IXFY6RWUK4,0.0,0.0
A104IXUO79A29N,0.0,0.0
A104IYV03GFBAN,0.0,0.0
A104J1AT0BH6E2,0.0,0.0
A104J1MOATJVLY,0.0,0.0
A104J3IZKTXT75,0.0,0.0
A104J4GTVIHMF6,0.0,0.0
A104J4XJ22H9D9,0.0,0.0
A104J5SK0Y53NI,0.0,0.0
A104J60XULTFC9,0.0,0.0
A104J8BXCANSEU,0.0,0.0
A104J8NBYH56W7,0.0,0.0
A104J8YFE5DGHF,0.0,0.0
A104JCAE2HIG2C,0.0,0.0
A104JE5QRU7QGY,0.0,0.0
A104JFTRXWI496,0.0,0.0
A104JFZRCZ4HAK,0.0,0.0
A104JJMH6VCP1Z,0.0,0.0
A104JMH5G39FHE,0.0,0.0
A104JNB4PEZYG,0.0,0.0
A104JNE8XDG7FN,0.0,0.0
A104JQHHF3KJYQ,0.0,0.0
A104JSHX9GK5IY,0.0,0.0
A104JU6XQAU3VT,0.0,0.0
A104JV4LGPUIQ8,0.0,0.0
A104JXBSA8RAR1,0.0,0.0
A104K18D37RRJW,0.0,0.0
A104K2YT5IKKEZ,0.0,0.0
A104K3IANVFYQO,0.0,0.0
A104K4BGAERXQM,0.0,0.0
A104K5JL3V4W08,0.0,0.0
A104K70J2PJQVU,0.0,0.0
A104K96QQ7OYOW,0.0,0.0
A104KDJ8K9IAO8,0.0,0.0
A104KDXA8NQOUV,0.0,0.0
A104KGWVKJI56K,0.0,0.0
A104KKGQAP8CBZ,0.0,0.0
A104KP9O6Y8BZY,0.0,0.0
A104KQA1JK0NFS,0.0,0.0
A104KR4H5HI0XB,0.0,0.0
A104KRCV4TPMVI,0.0,0.0
A104KRYTXEJZ0V,0.0,0.0
A104KUYKZP898F,0.0,0.0
A104KVG76NMGAC,0.0,0.0
A104KYSJJZLWB4,0.0,0.0
A104L1CD58R8QE,0.0,0.0
A104L46J1RNYRH,0.0,0.0
A104L4I6JM259S,0.0,0.0
A104L5HAN42MHM,0.0,0.0
A104L67B06TGNW,0.0,0.0
A104L6BWQILPO0,0.0,0.0
A104L6JHKPUA1H,0.0,0.0
A104L6LD18ERJ7,0.0,0.0
A104L6ONJP2C2G,0.0,0.0
A104L7PE7X3S1R,0.0,0.0
A104L7VOA1XA9E,0.0,0.0
A104L80ZPVNHU5,0.0,0.0
A104L8Y85X2JX7,0.0,0.0
A104LAUAW0Z1I4,0.0,0.0
A104LC2DMIDXDZ,0.0,0.0
A104LCI6YGU8VT,0.0,0.0
A104LD6ECNNL0Y,0.0,0.0
A104LDZQ4MAIP3,0.0,0.0
A104LEVV2UELQV,0.0,0.0
A104LG0IJBNODA,0.0,0.0
A104LG7YTKTTZG,0.0,0.0
A104LH4WL8AAJR,0.0,0.0
A104LIDJMASJFF,0.0,0.0
A104LIHAWF1DGH,0.0,0.0
A104LJG6U21W05,0.0,0.0
A104LK6BY0ML3F,0.0,0.0
A104LQD6VRT2UP,0.0,0.0
A104LQLP4B4M6C,0.0,0.0
A104LREXCKXMA4,0.0,0.0
A104LWKIN5UZXO,0.0,0.0
A104LWQT4H7HP,0.0,0.0
A104LWUGD7101G,0.0,0.0
A104M4QGBHP8DI,0.0,0.0
A104M7EPY90BIW,0.0,0.0
A104MA8B5NRWS7,0.0,0.0
A104MBHVNVBC6C,0.0,0.0
A104MCPBLSO6XK,0.0,0.0
A104MGSNZKZNA6,0.0,0.0
A104MIGF3NYFA,0.0,0.0
A104MJ8YFD2LKT,0.0,0.0
A104MJB9S1LV90,0.0,0.0
A104MKHW9EGTPD,0.0,0.0
A104MLQ2R7GA83,0.0,0.0
A104MM5UIA0L6R,0.0,0.0
A104MMS0PFMEH7,0.0,0.0
A104MNHCW8LJ3,0.0,0.0
A104MOHQPFYVR1,0.0,0.0
A104MOWTFQVFWH,0.0,0.0
A104MQI5BYETUX,0.0,0.0
A104MQP7RDYLDC,0.0,0.0
A104MR28O2ZSM9,0.0,0.0
A104MR5WHC3OAN,0.0,0.0
A104MSUA5ASQVO,0.0,0.0
A104MVDHTNVHGL,0.0,0.0
A104MVSVEDTHZJ,0.0,0.0
A104MVZBM2T4H1,0.0,0.0
A104MWCFK1XV18,0.0,0.0
A104MWDBARZQGA,0.0,0.0
A104MYRORU7V54,0.0,0.0
A104MZUXP7VLJD,0.0,0.0
A104N0RWVYVHZ0,0.0,0.0
A104N17H08QGYF,0.0,0.0
A104N3B5Z2K23A,0.0,0.0
A104N661ZSOSNT,0.0,0.0
A104N6N2GO0WRG,0.0,0.0
A104N6NCBN2S8L,0.0,0.0
A104N77J2CHUWF,0.0,0.0
A104NB2XB073J5,0.0,0.0
A104NBJUV3TDSC,0.0,0.0
A104NCZUD52CWG,0.0,0.0
A104NDAB9FS9F0,0.0,0.0
A104NGAU4W2503,0.0,0.0
A104NM2BST9H1I,0.0,0.0
A104NMHT2NGZOO,0.0,0.0
A104NNLUEEM25D,0.0,0.0
A104NOZDUYGX0G,0.0,0.0
A104NV3BJ0INZ3,0.0,0.0
A104NVJUV1M5EJ,0.0,0.0
A104NXCLGW649B,0.0,0.0
A104O0GJUWIX1O,0.0,0.0
A104O0WNVWBUE1,0.0,0.0
A104O1NKUNS684,0.0,0.0
A104O34YFL9D8O,0.0,0.0
A104O38S3RMPCO,0.0,0.0
A104O6OCVOSFDJ,0.0,0.0
A104O7YBTWM6EP,0.0,0.0
A104O801TXGUNJ,0.0,0.0
A104OAN2DXMU0M,0.0,0.0
A104OB1I4P0KM0,0.0,0.0
A104OE2A934NBG,0.0,0.0
A104OE9IMTCVL5,0.0,0.0
A104OENNX1PS9Q,0.0,0.0
A104OES7OF4YUT,0.0,0.0
A104OGI7W7KG6R,0.0,0.0
A104OINZQOX31V,0.0,0.0
A104OJICRPLW45,0.0,0.0
A104OJSE4EUGDZ,0.0,0.0
A104OKIHJL9N7Q,0.0,0.0
A104OQ1EDGWE5U,0.0,0.0
A104ORTLCYF07W,0.0,0.0
A104OUK6CLS2OU,0.0,0.0
A104OX29FW81KL,0.0,0.0
A104OY2JLDP0GD,0.0,0.0
A104OZKA039J5D,0.0,0.0
A104OZL2K3M2K0,0.0,0.0
A104P1DBVP3RQN,0.0,0.0
A104P2PW0LVLXH,0.0,0.0
A104P2QOV8DZBL,0.0,0.0
A104P3WLZGDJRW,0.0,0.0
A104P4OYLFO8BE,0.0,0.0
A104P5Z7O7OLG0,0.0,0.0
A104P63HNEDR2F,0.0,0.0
A104P6875XS62I,0.0,0.0
A104P6EPCH2P6P,0.0,0.0
A104P9CCN4199L,0.0,0.0
A104PC4KVS34QH,0.0,0.0
A104PDSO39385,0.0,0.0
A104PIISJFP3S4,0.0,0.0
A104PKDIFVGQ70,0.0,0.0
A104PMQ3XL85Z0,0.0,0.0
A104PNVMR76BAO,0.0,0.0
A104POHL7TTGC9,0.0,0.0
A104PU37RKW29A,0.0,0.0
A104PUXH8KMU2J,0.0,0.0
A104PW5AXKTPNL,0.0,0.0
A104PWE9Y0BRA5,0.0,0.0
A104PXI42KMC53,0.0,0.0
A104PY8W9PLRMH,0.0,0.0
A104PYJBDQ8PZP,0.0,0.0
A104PZ8JSOHEFH,0.0,0.0
A104Q0UGS9RCDC,0.0,0.0
A104QABNYVODLT,0.0,0.0
A104QALARNS1R1,0.0,0.0
A104QC37VBWVOG,0.0,0.0
A104QC5EQ3W7XT,0.0,0.0
A104QC9P9TV4R0,0.0,0.0
A104QDKH7VX87C,0.0,0.0
A104QGE3WPCJZ3,0.0,0.0
A104QGECCAFCI9,0.0,0.0
A104QGRPG17UHT,0.0,0.0
A104QIKEXCWUUQ,0.0,0.0
A104QJFFFYTETM,0.0,0.0
A104QNDK69H365,0.0,0.0
A104QPOE80DV2N,0.0,0.0
A104QTD4GDT2OQ,0.0,0.0
A104QV5N0SQ9ZS,0.0,0.0
A104QYS9VP0KFB,0.0,0.0
A104R0QC1DF60R,0.0,0.0
A104R2YIOUZ6WP,0.0,0.0
A104R5BY6U40TX,0.0,0.0
A104R84SIHMVN8,0.0,0.0
A104R88PUFIANT,0.0,0.0
A104RA9U3YON5M,0.0,0.0
A104RDIR5OR2NY,0.0,0.0
A104RG5PJ1Y5SS,1.3928399,0.0063732625
A104RI917CZA8P,0.0,0.0
A104RIF4H3OWR3,0.0,0.0
A104RIVCHP9GDE,0.0,0.0
A104RJUWPY7RNP,0.0,0.0
A104RKBRXYUNKO,0.0,0.0
A104RKL0QRB5R1,0.0,0.0
A104RKU8F05A7T,0.0,0.0
A104RLAA2X4C92,0.0,0.0
A104RMY6XQLE61,0.0,0.0
A104RSW2I5QNZH,0.0,0.0
A104RT3TOUT6XD,0.0,0.0
A104RV831M8S9H,0.0,0.0
A104RW5F9TWTCE,0.0,0.0
A104RYRLPEW555,0.0,0.0
A104S27QIZOUYI,0.0,0.0
A104S2AIONERZE,0.0,0.0
A104S2NZAQMD6K,0.0,0.0
A104S3X57Z13PJ,0.0,0.0
A104S4GPGLO4V0,0.0,0.0
A104S5PH8NHHCR,0.0,0.0
A104S66OE9H2T1,0.0,0.0
A104S6Q710YN9,0.0,0.0
A104SB695U40XN,0.0,0.0
A104SCEP7WQ3GI,0.0,0.0
A104SDL4KI4KEU,0.0,0.0
A104SDLE464OHI,0.0,0.0
A104SJMG0AW7K4,0.0,0.0
A104SJTDHRZKSH,0.0,0.0
A104SJTIWVM3EJ,0.0,0.0
A104SKFSE1UFMW,0.0,0.0
A104SM6B9VJRP7,0.0,0.0
A104SNUWQ3SR3E,0.0,0.0
A104SQWM01BQHP,0.0,0.0
A104STEI4T1RT1,0.0,0.0
A104STHE0V2TIY,0.0,0.0
A104SVEGLWBO3Y,0.0,0.0
A104SWP5JW1QSM,0.0,0.0
A104SZP4T8Y7KW,0.0,0.0
A104T0AS4T7F2R,0.0,0.0
A104T4412AKXFB,0.0,0.0
A104T5MKA5DHFV,0.0,0.0
A104T8AP3UGBZJ,0.0,0.0
A104T9C3X4J5I5,0.0,0.0
A104TCP746ZI67,0.0,0.0
A104TEKCLUI49T,0.0,0.0
A104TEVAP45I7J,0.0,0.0
A104TEWG78VSM1,0.0,0.0
A104TEXONVF6Z6,0.0,0.0
A104TH4LOAIBYR,0.0,0.0
A104TMRFTXIM5A,0.0,0.0
A104TNKKM52VCU,0.0,0.0
A104TPG199H9JT,0.0,0.0
A104TZTO4SQ1G5,0.0,0.0
A104U09WV4BCQM,0.0,0.0
A104U22LPQ3XRW,0.0,0.0
A104U83PZNNQUA,0.0,0.0
A104U8L8U9FG9B,0.0,0.0
A104U8TSHX6SMR,0.0,0.0
A104UA3I1G9IV,0.0,0.0
A104UAUUHQVZWI,0.0,0.0
A104UFZMQ5HW0N,0.0,0.0
A104UJ27F140M8,0.0,0.0
A104UJM6F7QWST,0.0,0.0
A104UJW668A9Z8,0.0,0.0
A104UK4US8DDIM,0.0,0.0
A104UNRP5T13M2,0.0,0.0
A104USOB37YS3S,0.0,0.0
A104USQIK1UW4D,0.0,0.0
A104UTKTUZ64F5,0.0,0.0
A104UW1PD0QDIU,0.0,0.0
A104UW90ENEPEO,0.0,0.0
A104UZEQI97DIT,0.0,0.0
A104UZQRGGQUDI,0.0,0.0
A104V26W7C2LHC,0.0,0.0
A104V48X6F3MKR,0.0,0.0
A104V5YQQ2G2BT,0.0,0.0
A104V806SFJ3Z8,0.0,0.0
A104VCL1G75383,0.0,0.0
A104VFQOT03Y2,0.0,0.0
A104VHIMHTA3V9,0.0,0.0
A104VHZTLU055W,0.0,0.0
A104VIQDV1GMKX,0.0,0.0
A104VJ82WTHI3O,0.0,0.0
A104VMMTA1N20V,0.0,0.0
A104VNU11956SX,0.0,0.0
A104VOBVP67W5F,0.0,0.0
A104VOC8GIY88Y,0.0,0.0
A104VPBFG53J1W,0.0,0.0
A104VPXZYPLZ3J,0.0,0.0
A104VS5N1BH2EP,0.0,0.0
A104VSW3BMZNLS,0.0,0.0
A104VUXWAFCCMQ,0.0,0.0
A104VYDZ0FBX8X,0.0,0.0
A104W20ZXLWT60,0.0,0.0
A104W51RJARYVI,0.0,0.0
A104W9FXWOAJ9A,0.0,0.0
A104WD2FBIP8W0,0.0,0.0
A104WDVJSA1K4W,0.0,0.0
A104WE5L4O29A9,0.0,0.0
A104WER6UUDA2M,0.0,0.0
A104WET7BCMCI6,0.0,0.0
A104WFAQOOS55O,0.0,0.0
A104WFPW5PMOKZ,0.0,0.0
A104WJL8VLVQVL,0.0,0.0
A104WJXSR0QMLI,0.0,0.0
A104WMD8FWO3NX,0.0,0.0
A104WN8OW03TIA,0.0,0.0
A104WO7LGI2IZG,0.0,0.0
A104WSGK98Z1X8,0.0,0.0
A104WW4UG2987H,0.0,0.0
A104WWMX6H4TOK,0.0,0.0
A104WX0GIKB19K,0.0,0.0
A104WXG2DQXP9H,0.0,0.0
A104WXVNELYCTC,0.0,0.0
A104WYD5NUGNHW,0.0,0.0
A104WYVV6NNC3M,0.0,0.0
A104X189RAE7OX,0.0,0.0
A104X1PGD1GG87,0.0,0.0
A104X64U7X3L48,0.0,0.0
A104X7B2083SCT,0.0,0.0
A104X7C2TH0QK4,0.0,0.0
A104X7W0E365Q6,0.0,0.0
A104X8FZL7XOAK,0.0,0.0
A104XARUOZOXJ,0.0,0.0
A104XCTW1OD7XZ,0.0,0.0
A104XEI8Y4X0GF,0.0,0.0
A104XFEHGLVZ73,0.0,0.0
A104XJ4PWHTHJZ,0.0,0.0
A104XJU1QZ62P0,0.0,0.0
A104XL0TRSJCV5,0.0,0.0
A104XOK25O6DR,0.0,0.0
A104XP70U87YYJ,0.0,0.0
A104XTJ2DKLILY,0.0,0.0
A104XV9VHJSHNI,0.0,0.0
A104XZMM7JQW04,0.0,0.0
A104Y042UJ1ERG,0.0,0.0
A104Y20UX73B3G,0.0,0.0
A104Y8S4N1AVSG,0.0,0.0
A104YAQHTWXLJS,0.0,0.0
A104YB2A1KR3GZ,0.0,0.0
A104YEE7WMI0MQ,0.0,0.0
A104YF22BW19H4,0.0,0.0
A104YK0M9D76MI,0.0,0.0
A104YX44HWUAL0,0.0,0.0
A104YZGE2ELPZH,0.0,0.0
A104Z315BMYVOI,0.0,0.0
A104Z580WXZIOF,0.0,0.0
A104Z8FRBB8W66,0.0,0.0
A104Z8NXWBIRZ,0.0,0.0
A104Z9TR4F6N23,0.0,0.0
A104ZCVEDDOE8L,0.0,0.0
A104ZFNHE5V66W,0.0,0.0
A104ZLI9ARY7WV,0.0,0.0
A104ZN3XMLI7T4,0.0,0.0
A104ZP2XI81DTE,0.0,0.0
A104ZXTCH0EU8J,0.0,0.0
A104ZY7TVWQ7B6,0.0,0.0
A104ZYDRF17XWV,0.0,0.0
A104ZYPPRP7WB5,0.0,0.0
A104ZZIOCBXF7V,0.0,0.0
A105032PNT19IJ,0.0,0.0
A105041LUNZ3NW,0.0,0.0
A105055YRW17Y2,0.0,0.0
A10505OXL0GSVB,0.0,0.0
A10508B3TQBC9Y,0.0,0.0
A10508XVGY85BL,0.0,0.0
A10509LRZ7YJMB,0.0,0.0
A10509OX17MZV1,0.0,0.0
A1050CQSZKX1IE,0.0,0.0
A1050D2H5AMI5H,0.0,0.0
A1050D8J08IOU1,0.0,0.0
A1050FJO8UJ8S,0.0,0.0
A1050FTFFJIC99,0.0,0.0
A1050FV5E5MFO,-0.6063614,-0.0027745473
A1050H0ZNEW24D,0.0,0.0
A1050I5JP4B3S3,0.0,0.0
A1050IOXUVVNH4,0.0,0.0
A1050KS7SELH6K,0.0,0.0
A1050OBYKI57TJ,0.0,0.0
